"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct","weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted","arr_delay","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2011,1,"UA","United Air Lines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",27.00,7.00,0.63,0.13,2.29,0.00,3.94,0.00,0.00,414.00,63.00,8.00,78.00,0.00,265.00,
2011,1,"UA","United Air Lines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",285.00,37.00,13.39,0.31,12.53,0.00,10.77,0.00,0.00,2390.00,687.00,24.00,462.00,0.00,1217.00,
2011,1,"UA","United Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",2063.00,193.00,57.69,5.79,59.36,0.00,70.17,77.00,4.00,10244.00,3630.00,242.00,2104.00,0.00,4268.00,
2011,1,"UA","United Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",99.00,15.00,3.20,1.00,6.99,0.00,3.81,2.00,0.00,578.00,144.00,64.00,198.00,0.00,172.00,
2011,1,"UA","United Air Lines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",28.00,7.00,1.06,0.00,4.47,0.00,1.47,0.00,0.00,189.00,33.00,0.00,97.00,0.00,59.00,
2011,1,"UA","United Air Lines Inc.","JAC","Jackson, WY: Jackson Hole",72.00,8.00,1.57,0.48,4.68,0.00,1.27,1.00,2.00,367.00,122.00,15.00,161.00,0.00,69.00,
2011,1,"UA","United Air Lines Inc.","JAX","Jacksonville, FL: Jacksonville International",34.00,7.00,1.25,0.00,1.42,0.00,4.33,0.00,0.00,342.00,70.00,0.00,42.00,0.00,230.00,
2011,1,"UA","United Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",389.00,33.00,6.51,1.75,16.25,0.00,8.49,20.00,1.00,2217.00,402.00,129.00,1013.00,0.00,673.00,
2011,1,"UA","United Air Lines Inc.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",109.00,10.00,5.25,0.00,1.02,0.00,3.73,0.00,0.00,950.00,388.00,0.00,72.00,0.00,490.00,
2011,1,"UA","United Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",648.00,80.00,25.60,4.49,19.28,1.00,29.63,4.00,2.00,4336.00,1443.00,136.00,658.00,124.00,1975.00,
2011,1,"UA","United Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",1953.00,211.00,51.41,5.50,81.82,1.93,70.33,29.00,3.00,10798.00,2838.00,258.00,2750.00,212.00,4740.00,
2011,1,"UA","United Air Lines Inc.","LGA","New York, NY: LaGuardia",555.00,95.00,17.34,0.45,47.46,0.00,29.75,46.00,3.00,6241.00,866.00,21.00,3565.00,0.00,1789.00,
2011,1,"UA","United Air Lines Inc.","LIH","Lihue, HI: Lihue Airport",79.00,8.00,2.23,0.49,1.79,0.00,3.50,0.00,0.00,397.00,124.00,20.00,41.00,0.00,212.00,
2011,1,"UA","United Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",76.00,9.00,0.37,0.00,2.01,0.00,6.62,2.00,0.00,458.00,26.00,0.00,103.00,0.00,329.00,
2011,1,"UA","United Air Lines Inc.","MCO","Orlando, FL: Orlando International",513.00,67.00,16.67,2.64,18.83,1.00,27.87,3.00,1.00,3716.00,880.00,167.00,839.00,133.00,1697.00,
2011,1,"UA","United Air Lines Inc.","MDT","Harrisburg, PA: Harrisburg International",32.00,7.00,1.00,1.35,3.41,0.00,1.24,2.00,1.00,289.00,26.00,84.00,82.00,0.00,97.00,
2011,1,"UA","United Air Lines Inc.","MIA","Miami, FL: Miami International",72.00,6.00,1.15,0.46,1.02,0.00,3.37,0.00,0.00,327.00,26.00,43.00,97.00,0.00,161.00,
2011,1,"UA","United Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",248.00,32.00,8.59,2.16,15.90,0.00,5.36,1.00,0.00,1658.00,590.00,136.00,642.00,0.00,290.00,
2011,1,"UA","United Air Lines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",182.00,16.00,2.88,0.90,6.03,0.00,6.19,1.00,0.00,838.00,156.00,38.00,226.00,0.00,418.00,
2011,1,"UA","United Air Lines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2011,1,"UA","United Air Lines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",55.00,5.00,1.63,0.85,1.81,0.00,0.71,0.00,0.00,237.00,72.00,17.00,87.00,0.00,61.00,
2011,1,"UA","United Air Lines Inc.","OGG","Kahului, HI: Kahului Airport",146.00,16.00,5.76,0.00,3.10,0.00,7.14,0.00,1.00,1108.00,287.00,0.00,85.00,0.00,736.00,
2011,1,"UA","United Air Lines Inc.","OKC","Oklahoma City, OK: Will Rogers World",50.00,5.00,2.32,0.00,2.12,0.00,0.57,1.00,0.00,289.00,147.00,0.00,106.00,0.00,36.00,
2011,1,"UA","United Air Lines Inc.","OMA","Omaha, NE: Eppley Airfield",167.00,26.00,7.83,0.92,7.61,0.00,9.64,1.00,0.00,1029.00,259.00,34.00,201.00,0.00,535.00,
2011,1,"UA","United Air Lines Inc.","ONT","Ontario, CA: Ontario International",85.00,10.00,3.41,0.33,3.79,0.00,2.47,0.00,0.00,355.00,102.00,23.00,137.00,0.00,93.00,
2011,1,"UA","United Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",4626.00,759.00,131.34,16.86,446.33,1.00,163.47,131.00,3.00,44024.00,8244.00,1164.00,23473.00,118.00,11025.00,
2011,1,"UA","United Air Lines Inc.","PDX","Portland, OR: Portland International",320.00,54.00,15.43,2.13,19.82,0.64,15.98,1.00,2.00,1973.00,503.00,91.00,624.00,16.00,739.00,
2011,1,"UA","United Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",251.00,39.00,6.46,0.48,21.12,0.00,10.94,10.00,1.00,2231.00,346.00,32.00,1263.00,0.00,590.00,
2011,1,"UA","United Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",396.00,49.00,12.66,1.08,16.24,0.66,18.37,2.00,0.00,2222.00,603.00,34.00,490.00,75.00,1020.00,
2011,1,"UA","United Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",198.00,23.00,6.26,1.27,6.27,0.00,9.21,0.00,0.00,1024.00,385.00,37.00,183.00,0.00,419.00,
2011,1,"UA","United Air Lines Inc.","PSP","Palm Springs, CA: Palm Springs International",9.00,1.00,0.00,0.46,0.54,0.00,0.00,0.00,0.00,28.00,0.00,13.00,15.00,0.00,0.00,
2011,1,"UA","United Air Lines Inc.","PVD","Providence, RI: Theodore Francis Green State",50.00,6.00,3.53,1.73,0.14,0.00,0.61,3.00,0.00,348.00,160.00,109.00,5.00,0.00,74.00,
2011,1,"UA","United Air Lines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",82.00,10.00,3.38,1.00,4.62,1.00,0.00,5.00,0.00,396.00,114.00,102.00,158.00,22.00,0.00,
2011,1,"UA","United Air Lines Inc.","RIC","Richmond, VA: Richmond International",32.00,5.00,2.00,1.22,0.19,0.00,1.59,0.00,0.00,168.00,59.00,43.00,9.00,0.00,57.00,
2011,1,"UA","United Air Lines Inc.","RNO","Reno, NV: Reno/Tahoe International",55.00,9.00,4.21,0.88,1.54,0.00,2.37,0.00,0.00,541.00,239.00,21.00,78.00,0.00,203.00,
2011,1,"UA","United Air Lines Inc.","ROC","Rochester, NY: Greater Rochester International",32.00,11.00,4.22,0.99,3.41,0.00,2.38,0.00,0.00,498.00,187.00,50.00,135.00,0.00,126.00,
2011,1,"UA","United Air Lines Inc.","SAN","San Diego, CA: San Diego International",592.00,72.00,15.39,4.31,23.62,0.96,27.71,2.00,0.00,3575.00,1021.00,173.00,708.00,103.00,1570.00,
2011,1,"UA","United Air Lines Inc.","SAT","San Antonio, TX: San Antonio International",54.00,11.00,1.92,0.47,4.75,0.75,3.12,2.00,0.00,403.00,45.00,41.00,179.00,18.00,120.00,
2011,1,"UA","United Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",547.00,82.00,21.43,1.99,36.54,0.97,21.07,4.00,2.00,3785.00,1265.00,120.00,986.00,146.00,1268.00,
2011,1,"UA","United Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",2990.00,451.00,78.87,8.45,252.11,1.00,110.57,42.00,4.00,25701.00,6000.00,754.00,11063.00,115.00,7769.00,
2011,1,"UA","United Air Lines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",59.00,9.00,3.08,0.10,1.15,0.00,4.67,1.00,0.00,640.00,216.00,9.00,76.00,0.00,339.00,
2011,1,"UA","United Air Lines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",99.00,13.00,4.18,1.21,6.16,0.00,1.45,1.00,0.00,583.00,225.00,90.00,182.00,0.00,86.00,
2011,1,"UA","United Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",58.00,7.00,0.17,0.65,3.28,0.00,2.90,0.00,0.00,279.00,13.00,48.00,83.00,0.00,135.00,
2011,1,"UA","United Air Lines Inc.","SMF","Sacramento, CA: Sacramento International",183.00,33.00,7.82,1.67,9.02,1.00,13.50,1.00,1.00,1970.00,371.00,172.00,330.00,30.00,1067.00,
2011,1,"UA","United Air Lines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",309.00,21.00,6.07,0.85,4.56,0.00,9.53,2.00,0.00,1124.00,337.00,28.00,132.00,0.00,627.00,
2011,1,"UA","United Air Lines Inc.","STL","St. Louis, MO: St Louis Lambert International",31.00,1.00,0.00,0.00,0.47,0.00,0.53,0.00,0.00,30.00,0.00,0.00,14.00,0.00,16.00,
2011,1,"UA","United Air Lines Inc.","STT","Charlotte Amalie, VI: Cyril E King",29.00,3.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,175.00,0.00,0.00,136.00,0.00,39.00,
2011,1,"UA","United Air Lines Inc.","TPA","Tampa, FL: Tampa International",254.00,49.00,8.81,2.92,20.88,1.00,15.39,4.00,2.00,2385.00,452.00,119.00,842.00,93.00,879.00,
2011,1,"UA","United Air Lines Inc.","TUL","Tulsa, OK: Tulsa International",52.00,8.00,0.00,0.00,2.92,0.00,5.08,1.00,0.00,439.00,0.00,0.00,104.00,0.00,335.00,
2011,1,"US","US Airways Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",31.00,4.00,2.14,0.00,1.27,0.00,0.59,3.00,0.00,198.00,127.00,0.00,35.00,0.00,36.00,
2011,1,"US","US Airways Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",10.00,1.00,0.00,0.00,0.03,0.00,0.97,0.00,0.00,30.00,0.00,0.00,1.00,0.00,29.00,
2011,1,"US","US Airways Inc.","ALB","Albany, NY: Albany International",60.00,8.00,3.87,0.00,0.94,0.00,3.19,5.00,0.00,495.00,242.00,0.00,30.00,0.00,223.00,
2011,1,"US","US Airways Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",33.00,8.00,2.06,0.00,5.23,0.00,0.71,0.00,5.00,258.00,71.00,0.00,146.00,0.00,41.00,
2011,1,"US","US Airways Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",434.00,83.00,23.71,1.24,35.30,0.98,21.76,31.00,0.00,3871.00,1195.00,163.00,1181.00,32.00,1300.00,
2011,1,"US","US Airways Inc.","BDL","Hartford, CT: Bradley International",202.00,25.00,12.41,1.16,5.33,0.00,6.10,23.00,0.00,935.00,386.00,43.00,164.00,0.00,342.00,
2011,1,"US","US Airways Inc.","BNA","Nashville, TN: Nashville International",87.00,12.00,2.62,0.00,4.46,0.00,4.92,6.00,0.00,347.00,102.00,0.00,114.00,0.00,131.00,
2011,1,"US","US Airways Inc.","BOI","Boise, ID: Boise Air Terminal",62.00,11.00,1.38,0.00,7.02,0.00,2.60,0.00,1.00,274.00,31.00,0.00,181.00,0.00,62.00,
2011,1,"US","US Airways Inc.","BOS","Boston, MA: Logan International",1578.00,272.00,55.13,7.58,142.60,0.97,65.72,179.00,0.00,11939.00,2651.00,573.00,5611.00,38.00,3066.00,
2011,1,"US","US Airways Inc.","BUF","Buffalo, NY: Buffalo Niagara International",166.00,23.00,9.39,0.00,6.51,0.00,7.10,12.00,0.00,792.00,399.00,0.00,163.00,0.00,230.00,
2011,1,"US","US Airways Inc.","BUR","Burbank, CA: Bob Hope",62.00,4.00,0.53,0.00,1.38,0.00,2.09,0.00,0.00,87.00,10.00,0.00,31.00,0.00,46.00,
2011,1,"US","US Airways Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",380.00,60.00,21.13,0.02,22.64,0.35,15.86,25.00,0.00,2259.00,802.00,1.00,630.00,6.00,820.00,
2011,1,"US","US Airways Inc.","CHS","Charleston, SC: Charleston AFB/International",21.00,5.00,2.89,0.00,1.46,0.00,0.66,1.00,0.00,296.00,189.00,0.00,73.00,0.00,34.00,
2011,1,"US","US Airways Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",53.00,7.00,0.51,0.13,3.55,0.00,2.81,3.00,0.00,415.00,16.00,15.00,147.00,0.00,237.00,
2011,1,"US","US Airways Inc.","CLT","Charlotte, NC: Charlotte Douglas International",7117.00,1091.00,242.52,33.67,509.81,3.42,301.58,474.00,18.00,50843.00,14684.00,2789.00,16144.00,83.00,17143.00,
2011,1,"US","US Airways Inc.","CMH","Columbus, OH: John Glenn Columbus International",62.00,9.00,2.74,0.00,3.77,0.00,2.49,0.00,0.00,389.00,117.00,0.00,88.00,0.00,184.00,
2011,1,"US","US Airways Inc.","DAB","Daytona Beach, FL: Daytona Beach International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2011,1,"US","US Airways Inc.","DCA","Washington, DC: Ronald Reagan Washington National",1885.00,232.00,48.31,3.54,107.13,1.87,71.16,132.00,5.00,9486.00,2380.00,185.00,3396.00,116.00,3409.00,
2011,1,"US","US Airways Inc.","DEN","Denver, CO: Denver International",368.00,78.00,18.51,0.58,49.47,0.50,8.94,8.00,0.00,3029.00,625.00,39.00,1817.00,9.00,539.00,
2011,1,"US","US Airways Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",610.00,126.00,42.29,3.67,52.77,0.76,26.51,20.00,0.00,5905.00,1896.00,385.00,1996.00,39.00,1589.00,
2011,1,"US","US Airways Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",234.00,36.00,11.94,1.04,17.93,0.00,5.09,6.00,0.00,1350.00,508.00,93.00,552.00,0.00,197.00,
2011,1,"US","US Airways Inc.","ELP","El Paso, TX: El Paso International",28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2011,1,"US","US Airways Inc.","EWR","Newark, NJ: Newark Liberty International",330.00,67.00,11.47,1.13,45.15,0.00,9.25,35.00,0.00,3484.00,615.00,75.00,2246.00,0.00,548.00,
2011,1,"US","US Airways Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",589.00,110.00,26.58,3.11,54.83,0.26,25.22,19.00,0.00,5743.00,1247.00,360.00,2281.00,9.00,1846.00,
2011,1,"US","US Airways Inc.","GEG","Spokane, WA: Spokane International",65.00,15.00,4.57,0.00,6.87,0.55,3.02,0.00,0.00,701.00,283.00,0.00,205.00,12.00,201.00,
2011,1,"US","US Airways Inc.","HNL","Honolulu, HI: Daniel K Inouye International",57.00,9.00,5.69,0.00,2.31,0.00,1.00,1.00,0.00,410.00,252.00,0.00,80.00,0.00,78.00,
2011,1,"US","US Airways Inc.","IAD","Washington, DC: Washington Dulles International",31.00,1.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,17.00,0.00,0.00,17.00,0.00,0.00,
2011,1,"US","US Airways Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",308.00,58.00,16.66,0.96,37.19,0.11,3.08,10.00,0.00,1726.00,612.00,49.00,975.00,2.00,88.00,
2011,1,"US","US Airways Inc.","IND","Indianapolis, IN: Indianapolis International",138.00,24.00,10.84,0.00,9.12,0.00,4.04,8.00,2.00,1120.00,663.00,0.00,242.00,0.00,215.00,
2011,1,"US","US Airways Inc.","JAX","Jacksonville, FL: Jacksonville International",325.00,65.00,20.65,1.22,29.34,0.00,13.79,19.00,0.00,3180.00,1050.00,104.00,1063.00,0.00,963.00,
2011,1,"US","US Airways Inc.","JFK","New York, NY: John F. Kennedy International",181.00,22.00,6.72,0.48,12.03,0.89,1.88,18.00,0.00,823.00,218.00,16.00,490.00,16.00,83.00,
2011,1,"US","US Airways Inc.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",31.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,313.00,263.00,0.00,50.00,0.00,0.00,
2011,1,"US","US Airways Inc.","LAS","Las Vegas, NV: McCarran International",903.00,112.00,36.55,3.93,46.87,0.00,24.65,18.00,0.00,4581.00,1449.00,453.00,1487.00,0.00,1192.00,
2011,1,"US","US Airways Inc.","LAX","Los Angeles, CA: Los Angeles International",531.00,125.00,39.85,1.83,63.32,1.00,18.99,5.00,1.00,5706.00,1739.00,261.00,2395.00,20.00,1291.00,
2011,1,"US","US Airways Inc.","LGA","New York, NY: LaGuardia",1106.00,168.00,40.92,8.03,89.48,0.90,28.67,137.00,3.00,6769.00,1607.00,559.00,3194.00,24.00,1385.00,
2011,1,"US","US Airways Inc.","LIH","Lihue, HI: Lihue Airport",21.00,2.00,0.89,0.00,1.11,0.00,0.00,0.00,1.00,41.00,20.00,0.00,21.00,0.00,0.00,
2011,1,"US","US Airways Inc.","MCI","Kansas City, MO: Kansas City International",167.00,23.00,8.70,0.24,12.66,0.00,1.40,5.00,0.00,967.00,343.00,19.00,505.00,0.00,100.00,
2011,1,"US","US Airways Inc.","MCO","Orlando, FL: Orlando International",709.00,158.00,46.81,4.61,72.38,0.90,33.30,23.00,2.00,8157.00,2519.00,469.00,2672.00,60.00,2437.00,
2011,1,"US","US Airways Inc.","MDT","Harrisburg, PA: Harrisburg International",51.00,7.00,2.41,0.00,2.53,0.00,2.06,4.00,0.00,453.00,194.00,0.00,142.00,0.00,117.00,
2011,1,"US","US Airways Inc.","MEM","Memphis, TN: Memphis International",20.00,7.00,1.46,0.00,1.94,0.00,3.60,1.00,0.00,254.00,38.00,0.00,33.00,0.00,183.00,
2011,1,"US","US Airways Inc.","MHT","Manchester, NH: Manchester-Boston Regional",46.00,6.00,1.29,0.00,1.00,0.00,3.71,4.00,0.00,268.00,59.00,0.00,30.00,0.00,179.00,
2011,1,"US","US Airways Inc.","MIA","Miami, FL: Miami International",285.00,67.00,17.40,0.78,35.33,0.00,13.48,11.00,0.00,3363.00,1162.00,108.00,1270.00,0.00,823.00,
2011,1,"US","US Airways Inc.","MKE","Milwaukee, WI: General Mitchell International",62.00,11.00,2.68,0.00,6.99,0.00,1.33,0.00,0.00,366.00,117.00,0.00,191.00,0.00,58.00,
2011,1,"US","US Airways Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",266.00,54.00,14.67,0.79,34.20,0.71,3.64,7.00,0.00,2818.00,841.00,154.00,1428.00,12.00,383.00,
2011,1,"US","US Airways Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",166.00,34.00,7.90,0.51,21.12,0.00,4.47,8.00,1.00,1819.00,473.00,58.00,975.00,0.00,313.00,
2011,1,"US","US Airways Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",79.00,5.00,1.72,0.00,1.60,0.00,1.68,7.00,0.00,187.00,102.00,0.00,30.00,0.00,55.00,
2011,1,"US","US Airways Inc.","OAK","Oakland, CA: Metropolitan Oakland International",114.00,14.00,5.57,0.00,3.63,0.25,4.55,0.00,0.00,607.00,272.00,0.00,79.00,4.00,252.00,
2011,1,"US","US Airways Inc.","OGG","Kahului, HI: Kahului Airport",34.00,3.00,0.52,0.00,2.37,0.12,0.00,0.00,0.00,83.00,15.00,0.00,65.00,3.00,0.00,
2011,1,"US","US Airways Inc.","OMA","Omaha, NE: Eppley Airfield",62.00,5.00,2.23,0.00,2.77,0.00,0.00,0.00,0.00,185.00,104.00,0.00,81.00,0.00,0.00,
2011,1,"US","US Airways Inc.","ONT","Ontario, CA: Ontario International",148.00,16.00,8.68,0.00,4.45,0.00,2.86,0.00,0.00,629.00,382.00,0.00,98.00,0.00,149.00,
2011,1,"US","US Airways Inc.","ORD","Chicago, IL: Chicago O'Hare International",597.00,137.00,38.09,1.76,77.41,0.00,19.73,27.00,0.00,8255.00,2504.00,166.00,4590.00,0.00,995.00,
2011,1,"US","US Airways Inc.","ORF","Norfolk, VA: Norfolk International",31.00,4.00,1.00,0.15,0.78,0.00,2.07,1.00,0.00,328.00,106.00,11.00,56.00,0.00,155.00,
2011,1,"US","US Airways Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",374.00,74.00,22.24,1.68,38.29,0.00,11.79,16.00,2.00,3123.00,943.00,189.00,1300.00,0.00,691.00,
2011,1,"US","US Airways Inc.","PDX","Portland, OR: Portland International",158.00,38.00,16.95,0.00,11.03,0.73,9.30,0.00,0.00,1717.00,998.00,0.00,287.00,39.00,393.00,
2011,1,"US","US Airways Inc.","PHL","Philadelphia, PA: Philadelphia International",3655.00,704.00,125.60,18.55,370.05,0.69,189.10,213.00,20.00,43321.00,9118.00,2554.00,19601.00,20.00,12028.00,
2011,1,"US","US Airways Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",5120.00,563.00,164.31,9.63,266.41,2.93,119.73,67.00,3.00,27668.00,11738.00,780.00,8149.00,105.00,6896.00,
2011,1,"US","US Airways Inc.","PIT","Pittsburgh, PA: Pittsburgh International",414.00,67.00,24.81,0.82,26.62,0.00,14.75,13.00,0.00,3009.00,1183.00,27.00,841.00,0.00,958.00,
2011,1,"US","US Airways Inc.","PVD","Providence, RI: Theodore Francis Green State",258.00,34.00,10.70,0.00,12.11,0.00,11.18,33.00,0.00,1344.00,483.00,0.00,427.00,0.00,434.00,
2011,1,"US","US Airways Inc.","PWM","Portland, ME: Portland International Jetport",29.00,2.00,1.00,0.21,0.60,0.00,0.19,2.00,1.00,98.00,55.00,9.00,26.00,0.00,8.00,
2011,1,"US","US Airways Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",339.00,51.00,13.44,1.18,21.09,0.00,15.29,25.00,1.00,2141.00,577.00,109.00,738.00,0.00,717.00,
2011,1,"US","US Airways Inc.","RIC","Richmond, VA: Richmond International",103.00,12.00,2.03,0.66,3.43,0.00,5.88,7.00,0.00,473.00,47.00,89.00,163.00,0.00,174.00,
2011,1,"US","US Airways Inc.","RNO","Reno, NV: Reno/Tahoe International",149.00,14.00,9.35,0.00,3.69,0.00,0.96,1.00,0.00,696.00,584.00,0.00,93.00,0.00,19.00,
2011,1,"US","US Airways Inc.","ROC","Rochester, NY: Greater Rochester International",31.00,6.00,3.25,0.07,0.93,0.00,1.75,1.00,0.00,314.00,97.00,7.00,92.00,0.00,118.00,
2011,1,"US","US Airways Inc.","RSW","Fort Myers, FL: Southwest Florida International",305.00,65.00,16.81,1.48,38.79,0.00,7.92,11.00,0.00,2841.00,1027.00,109.00,1463.00,0.00,242.00,
2011,1,"US","US Airways Inc.","SAN","San Diego, CA: San Diego International",287.00,53.00,17.83,1.05,23.01,0.05,11.06,5.00,0.00,2197.00,714.00,71.00,775.00,3.00,634.00,
2011,1,"US","US Airways Inc.","SAT","San Antonio, TX: San Antonio International",62.00,11.00,2.75,0.00,2.91,0.09,5.25,2.00,0.00,304.00,68.00,0.00,84.00,2.00,150.00,
2011,1,"US","US Airways Inc.","SEA","Seattle, WA: Seattle/Tacoma International",229.00,48.00,13.80,0.00,27.71,0.30,6.19,2.00,0.00,1764.00,622.00,0.00,726.00,6.00,410.00,
2011,1,"US","US Airways Inc.","SFO","San Francisco, CA: San Francisco International",410.00,106.00,25.73,1.08,68.97,1.42,8.81,6.00,1.00,5363.00,1132.00,168.00,3522.00,32.00,509.00,
2011,1,"US","US Airways Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",151.00,12.00,1.74,0.05,7.85,0.00,2.36,0.00,0.00,269.00,39.00,1.00,162.00,0.00,67.00,
2011,1,"US","US Airways Inc.","SJU","San Juan, PR: Luis Munoz Marin International",201.00,64.00,28.51,2.09,26.87,0.21,6.32,1.00,0.00,4505.00,2204.00,181.00,1525.00,28.00,567.00,
2011,1,"US","US Airways Inc.","SLC","Salt Lake City, UT: Salt Lake City International",144.00,12.00,6.07,0.00,4.57,0.00,1.36,0.00,0.00,380.00,253.00,0.00,89.00,0.00,38.00,
2011,1,"US","US Airways Inc.","SMF","Sacramento, CA: Sacramento International",143.00,19.00,9.00,0.00,6.01,0.88,3.12,0.00,0.00,593.00,334.00,0.00,133.00,22.00,104.00,
2011,1,"US","US Airways Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",176.00,13.00,7.55,0.00,2.27,0.00,3.18,0.00,0.00,552.00,320.00,0.00,52.00,0.00,180.00,
2011,1,"US","US Airways Inc.","STL","St. Louis, MO: St Louis Lambert International",153.00,19.00,11.05,0.00,6.95,0.00,1.00,3.00,0.00,651.00,414.00,0.00,185.00,0.00,52.00,
2011,1,"US","US Airways Inc.","STT","Charlotte Amalie, VI: Cyril E King",69.00,25.00,4.97,1.07,14.33,0.00,4.63,1.00,0.00,1219.00,211.00,131.00,595.00,0.00,282.00,
2011,1,"US","US Airways Inc.","STX","Christiansted, VI: Henry E. Rohlsen",5.00,1.00,0.26,0.00,0.52,0.00,0.23,0.00,0.00,31.00,8.00,0.00,16.00,0.00,7.00,
2011,1,"US","US Airways Inc.","SYR","Syracuse, NY: Syracuse Hancock International",129.00,29.00,11.29,0.00,11.64,0.74,5.33,8.00,0.00,1129.00,498.00,0.00,479.00,14.00,138.00,
2011,1,"US","US Airways Inc.","TPA","Tampa, FL: Tampa International",590.00,124.00,31.17,2.03,54.50,2.65,33.65,23.00,3.00,5842.00,1421.00,246.00,2131.00,81.00,1963.00,
2011,1,"US","US Airways Inc.","TUS","Tucson, AZ: Tucson International",50.00,2.00,1.79,0.00,0.13,0.00,0.09,1.00,0.00,106.00,96.00,0.00,3.00,0.00,7.00,
2011,1,"WN","Southwest Airlines Co.","ABQ","Albuquerque, NM: Albuquerque International Sunport",1486.00,363.00,146.82,4.00,33.91,1.04,177.22,4.00,1.00,13689.00,5133.00,156.00,1163.00,19.00,7218.00,
2011,1,"WN","Southwest Airlines Co.","ALB","Albany, NY: Albany International",369.00,94.00,36.75,2.98,11.53,0.21,42.52,11.00,2.00,3502.00,1235.00,213.00,342.00,5.00,1707.00,
2011,1,"WN","Southwest Airlines Co.","AMA","Amarillo, TX: Rick Husband Amarillo International",260.00,62.00,20.42,3.11,7.97,0.00,30.51,2.00,1.00,2786.00,697.00,182.00,317.00,0.00,1590.00,
2011,1,"WN","Southwest Airlines Co.","AUS","Austin, TX: Austin - Bergstrom International",1416.00,344.00,123.83,4.09,21.18,2.59,192.31,7.00,0.00,14538.00,4784.00,170.00,739.00,64.00,8781.00,
2011,1,"WN","Southwest Airlines Co.","BDL","Hartford, CT: Bradley International",554.00,152.00,69.09,2.17,11.98,1.02,67.75,30.00,2.00,6974.00,2811.00,87.00,414.00,34.00,3628.00,
2011,1,"WN","Southwest Airlines Co.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",685.00,163.00,65.56,2.67,16.29,0.00,78.48,9.00,6.00,6579.00,2254.00,175.00,486.00,0.00,3664.00,
